ticker,open_time,close_time,open_price,close_price,outcome($),duration(minutes),side,closing_reason
EURGBP,1548990060,1548997140,0.87347,0.87385,-0.48,118.0,SELL,signal_opposite
EURGBP,1548997140,1549006320,0.87385,0.87276,-1.19,153.0,BUY,signal_opposite
EURGBP,1549006320,1549008780,0.87276,0.87363,-0.97,41.0,SELL,signal_opposite
EURGBP,1549008780,1549022940,0.87363,0.87727,3.54,236.0,BUY,signal_opposite
EURGBP,1549022940,1549024200,0.87727,0.87827,-1.1,21.0,SELL,signal_opposite
EURGBP,1549024200,1549027920,0.87827,0.87754,-0.83,62.0,BUY,signal_opposite
EURGBP,1549027920,1549036920,0.87754,0.87617,1.27,150.0,SELL,signal_opposite
EURGBP,1549036920,1549040400,0.87617,0.87592,-0.35,58.0,BUY,signal_opposite
EURGBP,1549040400,1549257240,0.87592,0.87546,0.21,3614.0,SELL,signal_opposite
EURGBP,1549257240,1549265880,0.87546,0.8748,-0.76,144.0,BUY,signal_opposite
EURGBP,1549265880,1549269420,0.8748,0.87567,-0.97,59.0,SELL,signal_opposite
EURGBP,1549269420,1549273980,0.87567,0.87625,0.48,76.0,BUY,signal_opposite
EURGBP,1549273980,1549286340,0.87625,0.87695,-0.8,206.0,SELL,signal_opposite
EURGBP,1549286340,1549289220,0.87695,0.87655,-0.5,48.0,BUY,signal_opposite
EURGBP,1549289220,1549297620,0.87655,0.87505,1.4,140.0,SELL,signal_opposite
EURGBP,1549297620,1549310220,0.87505,0.87637,1.22,210.0,BUY,signal_opposite
EURGBP,1549310220,1549313760,0.87637,0.87702,-0.75,59.0,SELL,signal_opposite
EURGBP,1549313760,1549317600,0.87702,0.87656,-0.56,64.0,BUY,signal_opposite
EURGBP,1549317600,1549323660,0.87656,0.87736,-0.9,101.0,SELL,signal_opposite
EURGBP,1549323660,1549326240,0.87736,0.87688,-0.63,43.0,BUY,signal_opposite
EURGBP,1549326240,1549330680,0.87688,0.87735,-0.57,74.0,SELL,signal_opposite
EURGBP,1549330680,1549332300,0.87735,0.87707,-0.38,27.0,BUY,signal_opposite
EURGBP,1549332300,1549346160,0.87707,0.87703,-0.06,231.0,SELL,signal_opposite
EURGBP,1549346160,1549347000,0.87703,0.87663,-0.5,14.0,BUY,signal_opposite
EURGBP,1549347000,1549373340,0.87663,0.87834,-1.81,439.0,SELL,signal_opposite
EURGBP,1549373340,1549384620,0.87834,0.88111,2.67,188.0,BUY,signal_opposite
EURGBP,1549384620,1549388220,0.88111,0.88117,-0.16,60.0,SELL,signal_opposite
EURGBP,1549388220,1549396080,0.88117,0.88077,-0.5,131.0,BUY,signal_opposite
EURGBP,1549396080,1549410780,0.88077,0.88057,0.1,245.0,SELL,signal_opposite
EURGBP,1549410780,1549414440,0.88057,0.87998,-0.74,61.0,BUY,signal_opposite
EURGBP,1549414440,1549447620,0.87998,0.87903,0.85,553.0,SELL,signal_opposite
EURGBP,1549447620,1549458720,0.87903,0.87858,-0.55,185.0,BUY,signal_opposite
EURGBP,1549458720,1549469460,0.87858,0.87831,0.17,179.0,SELL,signal_opposite
EURGBP,1549469460,1549490460,0.87831,0.87787,-0.54,350.0,BUY,signal_opposite
EURGBP,1549490460,1549494240,0.87787,0.87898,-1.21,63.0,SELL,signal_opposite
EURGBP,1549494240,1549506480,0.87898,0.87848,-0.65,204.0,BUY,signal_opposite
EURGBP,1549506480,1549515960,0.87848,0.87862,-0.24,158.0,SELL,signal_opposite
EURGBP,1549515960,1549524720,0.87862,0.8779,-0.82,146.0,BUY,signal_opposite
EURGBP,1549524720,1549526340,0.8779,0.87892,-1.12,27.0,SELL,signal_opposite
EURGBP,1549526340,1549537620,0.87892,0.87786,-1.16,188.0,BUY,signal_opposite
EURGBP,1549537620,1549540800,0.87786,0.88017,-2.41,53.0,SELL,signal_opposite
EURGBP,1549540800,1549545000,0.88017,0.8779,-2.37,70.0,BUY,signal_opposite
EURGBP,1549545000,1549554180,0.8779,0.87579,2.01,153.0,SELL,signal_opposite
EURGBP,1549554180,1549575780,0.87579,0.87537,-0.52,360.0,BUY,signal_opposite
EURGBP,1549575780,1549576860,0.87537,0.87513,0.14,18.0,SELL,issue_with_data
EURGBP,1549587600,1549590600,0.87532,0.87574,-0.52,50.0,SELL,signal_opposite
EURGBP,1549590600,1549594740,0.87574,0.87559,-0.25,69.0,BUY,signal_opposite
EURGBP,1549594740,1549606860,0.87559,0.8758,-0.31,202.0,SELL,signal_opposite
EURGBP,1549606860,1549617000,0.8758,0.87551,-0.39,169.0,BUY,signal_opposite
EURGBP,1549617000,1549637160,0.87551,0.87595,-0.54,336.0,SELL,signal_opposite
EURGBP,1549637160,1549649700,0.87595,0.87572,-0.33,209.0,BUY,signal_opposite
EURGBP,1549649700,1549663080,0.87572,0.87468,0.94,223.0,SELL,issue_with_data
EURGBP,1549842720,1549861560,0.87533,0.87539,-0.09,314.0,BUY,signal_opposite
EURGBP,1549861560,1549865280,0.87539,0.87584,-0.55,62.0,SELL,signal_opposite
EURGBP,1549865280,1549866960,0.87584,0.87546,-0.48,28.0,BUY,signal_opposite
EURGBP,1549866960,1549871640,0.87546,0.87671,-1.35,78.0,SELL,signal_opposite
EURGBP,1549871640,1549875840,0.87671,0.87493,-1.88,70.0,BUY,signal_opposite
EURGBP,1549875840,1549877400,0.87493,0.87657,-1.74,26.0,SELL,signal_opposite
EURGBP,1549877400,1549883580,0.87657,0.87528,-1.39,103.0,BUY,signal_opposite
EURGBP,1549883580,1549886400,0.87528,0.87615,-0.97,47.0,SELL,signal_opposite
EURGBP,1549886400,1549894920,0.87615,0.87649,0.24,142.0,BUY,signal_opposite
EURGBP,1549894920,1549949580,0.87649,0.87678,-0.44,911.0,SELL,signal_opposite
EURGBP,1549949580,1549960080,0.87678,0.87583,-1.05,175.0,BUY,signal_opposite
EURGBP,1549960080,1549961220,0.87583,0.8771,-1.37,19.0,SELL,signal_opposite
EURGBP,1549961220,1549970700,0.8771,0.87737,0.17,158.0,BUY,signal_opposite
EURGBP,1549970700,1549984080,0.87737,0.87705,0.22,223.0,SELL,signal_opposite
EURGBP,1549984080,1549996920,0.87705,0.87814,0.99,214.0,BUY,signal_opposite
EURGBP,1549996920,1550012460,0.87814,0.87876,-0.72,259.0,SELL,signal_opposite
EURGBP,1550012460,1550034000,0.87876,0.87848,-0.43,359.0,BUY,signal_opposite
EURGBP,1550034000,1550048400,0.87848,0.87817,0.21,240.0,SELL,signal_opposite
EURGBP,1550048400,1550052900,0.87817,0.8775,-0.77,75.0,BUY,signal_opposite
EURGBP,1550052900,1550075460,0.8775,0.87726,0.14,376.0,SELL,signal_opposite
EURGBP,1550075460,1550085840,0.87726,0.87654,-0.82,173.0,BUY,signal_opposite
EURGBP,1550085840,1550091660,0.87654,0.87692,-0.48,97.0,SELL,signal_opposite
EURGBP,1550091660,1550094600,0.87692,0.87648,-0.54,49.0,BUY,signal_opposite
EURGBP,1550094600,1550106900,0.87648,0.87653,-0.2,205.0,SELL,signal_opposite
EURGBP,1550106900,1550121900,0.87653,0.87657,-0.06,250.0,BUY,signal_opposite
EURGBP,1550121900,1550127660,0.87657,0.87686,-0.39,96.0,SELL,signal_opposite
EURGBP,1550127660,1550158740,0.87686,0.88216,5.2,518.0,BUY,signal_opposite
EURGBP,1550158740,1550166180,0.88216,0.8823,-0.24,124.0,SELL,signal_opposite
EURGBP,1550166180,1550181660,0.8823,0.8813,-1.1,258.0,BUY,signal_opposite
EURGBP,1550181660,1550219700,0.8813,0.88144,-0.29,634.0,SELL,signal_opposite
EURGBP,1550219700,1550225580,0.88144,0.87969,-1.85,98.0,BUY,signal_opposite
EURGBP,1550225580,1550239920,0.87969,0.87945,0.14,239.0,SELL,signal_opposite
EURGBP,1550239920,1550245260,0.87945,0.87792,-1.63,89.0,BUY,signal_opposite
EURGBP,1550245260,1550254560,0.87792,0.8763,1.52,155.0,SELL,signal_opposite
EURGBP,1550254560,1550260680,0.8763,0.87647,0.07,102.0,BUY,signal_opposite
EURGBP,1550260680,1550444400,0.87647,0.87516,1.11,3062.0,SELL,signal_opposite
EURGBP,1550444400,1550451480,0.87516,0.87552,0.21,118.0,BUY,signal_opposite
EURGBP,1550451480,1550455680,0.87552,0.87629,-0.87,70.0,SELL,signal_opposite
EURGBP,1550455680,1550464680,0.87629,0.87606,-0.33,150.0,BUY,signal_opposite
EURGBP,1550464680,1550474460,0.87606,0.87619,-0.23,163.0,SELL,signal_opposite
EURGBP,1550474460,1550487600,0.87619,0.87558,-0.71,219.0,BUY,signal_opposite
EURGBP,1550487600,1550492340,0.87558,0.87649,-1.01,79.0,SELL,signal_opposite
EURGBP,1550492340,1550502360,0.87649,0.87536,-1.23,167.0,BUY,signal_opposite
EURGBP,1550502360,1550512260,0.87536,0.87502,0.24,165.0,SELL,signal_opposite
EURGBP,1550512260,1550528040,0.87502,0.87477,-0.35,263.0,BUY,issue_with_data
EURGBP,1550529480,1550547420,0.87521,0.87567,0.31,299.0,BUY,signal_opposite
EURGBP,1550547420,1550554800,0.87567,0.87576,-0.19,123.0,SELL,signal_opposite
EURGBP,1550554800,1550562720,0.87576,0.87503,-0.83,132.0,BUY,signal_opposite
EURGBP,1550562720,1550566380,0.87503,0.87588,-0.95,61.0,SELL,signal_opposite
EURGBP,1550566380,1550568540,0.87588,0.87452,-1.46,36.0,BUY,signal_opposite
EURGBP,1550568540,1550586240,0.87452,0.87304,1.38,295.0,SELL,signal_opposite
EURGBP,1550586240,1550588160,0.87304,0.87156,-1.58,32.0,BUY,signal_opposite
EURGBP,1550588160,1550609280,0.87156,0.86812,3.34,352.0,SELL,signal_opposite
EURGBP,1550609280,1550625900,0.86812,0.86834,0.07,277.0,BUY,signal_opposite
EURGBP,1550625900,1550633760,0.86834,0.86881,-0.57,131.0,SELL,signal_opposite
EURGBP,1550633760,1550635380,0.86881,0.86845,-0.46,27.0,BUY,signal_opposite
EURGBP,1550635380,1550649300,0.86845,0.86935,-1.0,232.0,SELL,signal_opposite
EURGBP,1550649300,1550664600,0.86935,0.8688,-0.65,255.0,BUY,signal_opposite
EURGBP,1550664600,1550688720,0.8688,0.86897,-0.27,402.0,SELL,signal_opposite
EURGBP,1550688720,1550696220,0.86897,0.86838,-0.69,125.0,BUY,signal_opposite
EURGBP,1550696220,1550696820,0.86838,0.86919,-0.91,10.0,SELL,signal_opposite
EURGBP,1550696820,1550699640,0.86919,0.86872,-0.57,47.0,BUY,signal_opposite
EURGBP,1550699640,1550706120,0.86872,0.8696,-0.98,108.0,SELL,signal_opposite
EURGBP,1550706120,1550710440,0.8696,0.86953,-0.22,72.0,BUY,signal_opposite
EURGBP,1550710440,1550722680,0.86953,0.86995,-0.52,204.0,SELL,signal_opposite
EURGBP,1550722680,1550726880,0.86995,0.86955,-0.5,70.0,BUY,signal_opposite
EURGBP,1550726880,1550733360,0.86955,0.86996,-0.51,108.0,SELL,signal_opposite
EURGBP,1550733360,1550735280,0.86996,0.86917,-0.89,32.0,BUY,signal_opposite
EURGBP,1550735280,1550744400,0.86917,0.86759,1.48,152.0,SELL,signal_opposite
EURGBP,1550744400,1550750580,0.86759,0.8681,0.41,103.0,BUY,signal_opposite
EURGBP,1550750580,1550762640,0.8681,0.86922,-1.22,201.0,SELL,signal_opposite
EURGBP,1550762640,1550764200,0.86922,0.86831,-1.01,26.0,BUY,signal_opposite
EURGBP,1550764200,1550770320,0.86831,0.86886,-0.65,102.0,SELL,signal_opposite
EURGBP,1550770320,1550776020,0.86886,0.86888,-0.08,95.0,BUY,signal_opposite
EURGBP,1550776020,1550777280,0.86888,0.86939,-0.61,21.0,SELL,signal_opposite
EURGBP,1550777280,1550786340,0.86939,0.86889,-0.6,151.0,BUY,signal_opposite
EURGBP,1550786340,1550798400,0.86889,0.86968,-0.94,201.0,SELL,signal_opposite
EURGBP,1550798400,1550814180,0.86968,0.86974,-0.04,263.0,BUY,signal_opposite
EURGBP,1550814180,1550816760,0.86974,0.87001,-0.37,43.0,SELL,signal_opposite
EURGBP,1550816760,1550818500,0.87001,0.8697,-0.41,29.0,BUY,signal_opposite
EURGBP,1550818500,1550822400,0.8697,0.87058,-0.98,65.0,SELL,signal_opposite
EURGBP,1550822400,1550828400,0.87058,0.87071,0.03,100.0,BUY,issue_with_data
EURGBP,1550830680,1550844600,0.87112,0.87168,0.46,232.0,BUY,signal_opposite
EURGBP,1550844600,1550866680,0.87168,0.86858,3.0,368.0,SELL,signal_opposite
EURGBP,1550866680,1550868060,0.86858,0.86816,-0.52,23.0,BUY,signal_opposite
EURGBP,1550868060,1551057660,0.86816,0.86832,-0.41,3160.0,SELL,signal_opposite
EURGBP,1551057660,1551059820,0.86832,0.86804,-0.38,36.0,BUY,signal_opposite
EURGBP,1551059820,1551077040,0.86804,0.86803,-0.09,287.0,SELL,signal_opposite
EURGBP,1551077040,1551081300,0.86803,0.8684,0.27,71.0,BUY,signal_opposite
EURGBP,1551081300,1551084360,0.8684,0.8681,0.2,51.0,SELL,signal_opposite
EURGBP,1551084360,1551099060,0.8681,0.8674,-0.8,245.0,BUY,signal_opposite
EURGBP,1551099060,1551107040,0.8674,0.86933,-2.03,133.0,SELL,signal_opposite
EURGBP,1551107040,1551107820,0.86933,0.86789,-1.54,13.0,BUY,signal_opposite
EURGBP,1551107820,1551156840,0.86789,0.86506,2.68,817.0,SELL,signal_opposite
EURGBP,1551156840,1551161160,0.86506,0.86479,-0.37,72.0,BUY,signal_opposite
EURGBP,1551161160,1551170040,0.86479,0.86392,0.77,148.0,SELL,signal_opposite
EURGBP,1551170040,1551174420,0.86392,0.86267,-1.35,73.0,BUY,signal_opposite
EURGBP,1551174420,1551179340,0.86267,0.8611,1.47,82.0,SELL,signal_opposite
EURGBP,1551179340,1551184080,0.8611,0.85915,-2.05,79.0,BUY,signal_opposite
EURGBP,1551184080,1551185940,0.85915,0.86198,-2.93,31.0,SELL,signal_opposite
EURGBP,1551185940,1551192480,0.86198,0.86189,-0.19,109.0,BUY,signal_opposite
EURGBP,1551192480,1551193860,0.86189,0.8633,-1.51,23.0,SELL,signal_opposite
EURGBP,1551193860,1551195360,0.8633,0.86129,-2.11,25.0,BUY,signal_opposite
EURGBP,1551195360,1551200880,0.86129,0.85887,2.32,92.0,SELL,signal_opposite
EURGBP,1551200880,1551207540,0.85887,0.85815,-0.82,111.0,BUY,signal_opposite
EURGBP,1551207540,1551212940,0.85815,0.85897,-0.92,90.0,SELL,signal_opposite
EURGBP,1551212940,1551218520,0.85897,0.85876,-0.31,93.0,BUY,signal_opposite
EURGBP,1551218520,1551228840,0.85876,0.85952,-0.91,172.0,SELL,signal_opposite
EURGBP,1551228840,1551250800,0.85952,0.85879,-0.83,366.0,BUY,signal_opposite
EURGBP,1551250800,1551273120,0.85879,0.85541,3.28,372.0,SELL,signal_opposite
EURGBP,1551273120,1551278820,0.85541,0.85409,-1.42,95.0,BUY,signal_opposite
EURGBP,1551278820,1551281580,0.85409,0.85482,-0.83,46.0,SELL,signal_opposite
EURGBP,1551281580,1551282300,0.85482,0.85356,-1.36,12.0,BUY,signal_opposite
EURGBP,1551282300,1551284460,0.85356,0.85482,-1.36,36.0,SELL,signal_opposite
EURGBP,1551284460,1551303900,0.85482,0.85429,-0.63,324.0,BUY,signal_opposite
EURGBP,1551303900,1551310680,0.85429,0.85455,-0.36,113.0,SELL,signal_opposite
EURGBP,1551310680,1551328500,0.85455,0.85523,0.53,297.0,BUY,signal_opposite
EURGBP,1551328500,1551335460,0.85523,0.85522,-0.09,116.0,SELL,signal_opposite
EURGBP,1551335460,1551342900,0.85522,0.85611,0.79,124.0,BUY,signal_opposite
EURGBP,1551342900,1551347040,0.85611,0.85684,-0.83,69.0,SELL,signal_opposite
EURGBP,1551347040,1551360240,0.85684,0.85762,0.68,220.0,BUY,signal_opposite
EURGBP,1551360240,1551363240,0.85762,0.858,-0.48,50.0,SELL,signal_opposite
EURGBP,1551363240,1551365220,0.858,0.8568,-1.3,33.0,BUY,signal_opposite
EURGBP,1551365220,1551373320,0.8568,0.85783,-1.13,135.0,SELL,signal_opposite
EURGBP,1551373320,1551378840,0.85783,0.85761,-0.32,92.0,BUY,signal_opposite
EURGBP,1551378840,1551382740,0.85761,0.85767,-0.16,65.0,SELL,signal_opposite
EURGBP,1551382740,1551390120,0.85767,0.85738,-0.39,123.0,BUY,signal_opposite
EURGBP,1551390120,1551397620,0.85738,0.85741,-0.13,125.0,SELL,signal_opposite
EURGBP,1551397620,1551403140,0.85741,0.85748,-0.08,92.0,BUY,signal_opposite
EURGBP,1551403140,1551412020,0.85748,0.85751,-0.13,148.0,SELL,signal_opposite
EURGBP,1551412020,1551450180,0.85751,0.85908,1.47,636.0,BUY,signal_opposite
EURGBP,1551450180,1551455700,0.85908,0.85956,-0.58,92.0,SELL,signal_opposite
EURGBP,1551455700,1551473340,0.85956,0.86122,1.56,294.0,BUY,signal_opposite
EURGBP,1551473340,1551654000,0.86122,0.8599,1.12,3011.0,SELL,signal_opposite
EURGBP,1551654000,1551655620,0.8599,0.85927,-0.73,27.0,BUY,signal_opposite
EURGBP,1551655620,1551677400,0.85927,0.85873,0.39,363.0,SELL,signal_opposite
EURGBP,1551677400,1551684180,0.85873,0.85846,-0.37,113.0,BUY,signal_opposite
EURGBP,1551684180,1551694140,0.85846,0.85707,1.29,166.0,SELL,signal_opposite
EURGBP,1551694140,1551704400,0.85707,0.85788,0.71,171.0,BUY,signal_opposite
EURGBP,1551704400,1551707520,0.85788,0.85877,-0.99,52.0,SELL,signal_opposite
EURGBP,1551707520,1551711540,0.85877,0.8584,-0.47,67.0,BUY,signal_opposite
EURGBP,1551711540,1551714900,0.8584,0.85892,-0.62,56.0,SELL,signal_opposite
EURGBP,1551714900,1551733860,0.85892,0.86043,1.41,316.0,BUY,signal_opposite
EURGBP,1551733860,1551755880,0.86043,0.86073,-0.45,367.0,SELL,signal_opposite
EURGBP,1551755880,1551760680,0.86073,0.86083,0.0,80.0,BUY,signal_opposite
EURGBP,1551760680,1551768600,0.86083,0.86099,-0.26,132.0,SELL,signal_opposite
EURGBP,1551768600,1551771540,0.86099,0.85991,-1.18,49.0,BUY,signal_opposite
EURGBP,1551771540,1551782400,0.85991,0.85984,-0.03,181.0,SELL,signal_opposite
EURGBP,1551782400,1551786840,0.85984,0.85994,0.0,74.0,BUY,signal_opposite
EURGBP,1551786840,1551789360,0.85994,0.86138,-1.54,42.0,SELL,signal_opposite
EURGBP,1551789360,1551797880,0.86138,0.86193,0.45,142.0,BUY,signal_opposite
EURGBP,1551797880,1551815520,0.86193,0.85837,3.46,294.0,SELL,signal_opposite
EURGBP,1551815520,1551817980,0.85837,0.85803,-0.44,41.0,BUY,signal_opposite
EURGBP,1551817980,1551825660,0.85803,0.85848,-0.55,128.0,SELL,signal_opposite
EURGBP,1551825660,1551838920,0.85848,0.85907,0.44,221.0,BUY,signal_opposite
EURGBP,1551838920,1551840780,0.85907,0.85954,-0.57,31.0,SELL,signal_opposite
EURGBP,1551840780,1551858420,0.85954,0.85958,-0.06,294.0,BUY,signal_opposite
EURGBP,1551858420,1551878820,0.85958,0.86037,-0.89,340.0,SELL,signal_opposite
EURGBP,1551878820,1551884520,0.86037,0.85934,-1.13,95.0,BUY,signal_opposite
EURGBP,1551884520,1551887340,0.85934,0.86002,-0.78,47.0,SELL,signal_opposite
EURGBP,1551887340,1551890280,0.86002,0.8605,0.38,49.0,BUY,signal_opposite
EURGBP,1551890280,1551908880,0.8605,0.85861,1.79,310.0,SELL,signal_opposite
EURGBP,1551908880,1551915960,0.85861,0.85811,-0.6,118.0,BUY,signal_opposite
EURGBP,1551915960,1551931440,0.85811,0.8578,0.16,258.0,SELL,signal_opposite
EURGBP,1551931440,1551936480,0.8578,0.85759,-0.31,84.0,BUY,signal_opposite
EURGBP,1551936480,1551938640,0.85759,0.8579,-0.41,36.0,SELL,signal_opposite
EURGBP,1551938640,1551951780,0.8579,0.85845,0.45,219.0,BUY,signal_opposite
EURGBP,1551951780,1551954480,0.85845,0.85991,-1.56,45.0,SELL,signal_opposite
EURGBP,1551954480,1551962760,0.85991,0.85981,-0.2,138.0,BUY,signal_opposite
EURGBP,1551962760,1551971100,0.85981,0.85756,2.15,139.0,SELL,issue_with_data
EURGBP,1551973860,1551982620,0.85587,0.8558,-0.03,146.0,SELL,signal_opposite
EURGBP,1551982620,1551987540,0.8558,0.85536,-0.54,82.0,BUY,signal_opposite
EURGBP,1551987540,1552013100,0.85536,0.85518,0.03,426.0,SELL,signal_opposite
EURGBP,1552013100,1552019640,0.85518,0.85486,-0.42,109.0,BUY,signal_opposite
EURGBP,1552019640,1552022580,0.85486,0.85525,-0.49,49.0,SELL,signal_opposite
EURGBP,1552022580,1552032720,0.85525,0.85549,0.14,169.0,BUY,signal_opposite
EURGBP,1552032720,1552035660,0.85549,0.85629,-0.9,49.0,SELL,signal_opposite
EURGBP,1552035660,1552050060,0.85629,0.85823,1.84,240.0,BUY,signal_opposite
EURGBP,1552050060,1552054020,0.85823,0.85946,-1.33,66.0,SELL,signal_opposite
EURGBP,1552054020,1552060080,0.85946,0.85982,0.26,101.0,BUY,signal_opposite
EURGBP,1552060080,1552060740,0.85982,0.86394,-4.22,11.0,SELL,signal_opposite
EURGBP,1552060740,1552073760,0.86394,0.86397,-0.07,217.0,BUY,signal_opposite
EURGBP,1552073760,1552082280,0.86397,0.86273,1.14,142.0,SELL,issue_with_data
EURGBP,1552263240,1552276980,0.86541,0.86565,0.14,229.0,BUY,signal_opposite
EURGBP,1552276980,1552292700,0.86565,0.86531,0.24,262.0,SELL,signal_opposite
EURGBP,1552292700,1552298760,0.86531,0.86622,0.81,101.0,BUY,signal_opposite
EURGBP,1552298760,1552322520,0.86622,0.85795,8.17,396.0,SELL,signal_opposite
EURGBP,1552322520,1552323120,0.85795,0.85627,-1.78,10.0,BUY,signal_opposite
EURGBP,1552323120,1552330860,0.85627,0.85531,0.86,129.0,SELL,signal_opposite
EURGBP,1552330860,1552335120,0.85531,0.85522,-0.19,71.0,BUY,signal_opposite
EURGBP,1552335120,1552349040,0.85522,0.8511,3.97,232.0,SELL,signal_opposite
EURGBP,1552349040,1552363080,0.8511,0.8519,0.7,234.0,BUY,signal_opposite
EURGBP,1552363080,1552370520,0.8519,0.85225,-0.45,124.0,SELL,signal_opposite
EURGBP,1552370520,1552375800,0.85225,0.85163,-0.72,88.0,BUY,signal_opposite
EURGBP,1552375800,1552380060,0.85163,0.8532,-1.67,71.0,SELL,signal_opposite
EURGBP,1552380060,1552393200,0.8532,0.86026,6.96,219.0,BUY,signal_opposite
EURGBP,1552393200,1552404180,0.86026,0.86017,-0.01,183.0,SELL,signal_opposite
EURGBP,1552404180,1552411200,0.86017,0.86252,2.25,117.0,BUY,signal_opposite
EURGBP,1552411200,1552413060,0.86252,0.86413,-1.71,31.0,SELL,signal_opposite
EURGBP,1552413060,1552418640,0.86413,0.86064,-3.59,93.0,BUY,signal_opposite
EURGBP,1552418640,1552434240,0.86064,0.86386,-3.32,260.0,SELL,signal_opposite
EURGBP,1552434240,1552436640,0.86386,0.86345,-0.56,40.0,BUY,signal_opposite
EURGBP,1552436640,1552457160,0.86345,0.86217,1.18,342.0,SELL,signal_opposite
EURGBP,1552457160,1552460220,0.86217,0.86158,-0.69,51.0,BUY,signal_opposite
EURGBP,1552460220,1552469340,0.86158,0.85972,1.76,152.0,SELL,signal_opposite
EURGBP,1552469340,1552472580,0.85972,0.859,-0.82,54.0,BUY,signal_opposite
EURGBP,1552472580,1552500360,0.859,0.85619,2.71,463.0,SELL,signal_opposite
EURGBP,1552500360,1552504560,0.85619,0.85506,-1.23,70.0,BUY,signal_opposite
EURGBP,1552504560,1552512240,0.85506,0.85055,4.41,128.0,SELL,signal_opposite
EURGBP,1552512240,1552524180,0.85055,0.85248,1.78,199.0,BUY,signal_opposite
EURGBP,1552524180,1552526940,0.85248,0.85338,-1.0,46.0,SELL,signal_opposite
EURGBP,1552526940,1552541580,0.85338,0.85438,0.9,244.0,BUY,signal_opposite
EURGBP,1552541580,1552554540,0.85438,0.85298,1.3,216.0,SELL,signal_opposite
EURGBP,1552554540,1552567020,0.85298,0.85207,-1.01,208.0,BUY,signal_opposite
EURGBP,1552567020,1552570800,0.85207,0.85383,-1.86,63.0,SELL,signal_opposite
EURGBP,1552570800,1552575600,0.85383,0.85239,-1.54,80.0,BUY,signal_opposite
EURGBP,1552575600,1552585260,0.85239,0.85245,-0.16,161.0,SELL,signal_opposite
EURGBP,1552585260,1552595880,0.85245,0.85412,1.57,177.0,BUY,signal_opposite
EURGBP,1552595880,1552603620,0.85412,0.85311,0.91,129.0,SELL,signal_opposite
EURGBP,1552603620,1552632420,0.85311,0.85443,1.17,480.0,BUY,signal_opposite
EURGBP,1552632420,1552635360,0.85443,0.85466,-0.33,49.0,SELL,signal_opposite
EURGBP,1552635360,1552640100,0.85466,0.85505,0.29,79.0,BUY,signal_opposite
EURGBP,1552640100,1552647360,0.85505,0.85401,0.94,121.0,SELL,signal_opposite
EURGBP,1552647360,1552655880,0.85401,0.8532,-0.91,142.0,BUY,signal_opposite
EURGBP,1552655880,1552672320,0.8532,0.85191,1.19,274.0,SELL,signal_opposite
EURGBP,1552672320,1552677180,0.85191,0.85147,-0.54,81.0,BUY,signal_opposite
EURGBP,1552677180,1552681740,0.85147,0.85208,-0.71,76.0,SELL,signal_opposite
EURGBP,1552681740,1552683060,0.85208,0.85171,-0.47,22.0,BUY,signal_opposite
EURGBP,1552683060,1552862760,0.85171,0.85192,-0.41,2995.0,SELL,issue_with_data
EURGBP,1552864320,1552867440,0.85166,0.85154,-0.03,52.0,SELL,signal_opposite
EURGBP,1552867440,1552880400,0.85154,0.85246,0.82,216.0,BUY,signal_opposite
EURGBP,1552880400,1552882860,0.85246,0.85282,-0.46,41.0,SELL,signal_opposite
EURGBP,1552882860,1552891380,0.85282,0.85327,0.35,142.0,BUY,signal_opposite
EURGBP,1552891380,1552893000,0.85327,0.85447,-1.3,27.0,SELL,signal_opposite
EURGBP,1552893000,1552896180,0.85447,0.85321,-1.36,53.0,BUY,signal_opposite
EURGBP,1552896180,1552897380,0.85321,0.85452,-1.41,20.0,SELL,signal_opposite
EURGBP,1552897380,1552908180,0.85452,0.8558,1.18,180.0,BUY,signal_opposite
EURGBP,1552908180,1552910400,0.8558,0.85632,-0.62,37.0,SELL,signal_opposite
EURGBP,1552910400,1552914720,0.85632,0.85619,-0.23,72.0,BUY,signal_opposite
EURGBP,1552914720,1552916820,0.85619,0.85762,-1.53,35.0,SELL,signal_opposite
EURGBP,1552916820,1552931880,0.85762,0.85597,-1.75,251.0,BUY,signal_opposite
EURGBP,1552931880,1552947660,0.85597,0.8558,0.07,263.0,SELL,signal_opposite
EURGBP,1552947660,1552950180,0.8558,0.85562,-0.28,42.0,BUY,signal_opposite
EURGBP,1552950180,1552956660,0.85562,0.85455,0.92,108.0,SELL,signal_opposite
EURGBP,1552956660,1552959780,0.85455,0.85468,0.03,52.0,BUY,signal_opposite
EURGBP,1552959780,1552966980,0.85468,0.85468,-0.1,120.0,SELL,signal_opposite
EURGBP,1552966980,1552976340,0.85468,0.85464,-0.14,156.0,BUY,signal_opposite
EURGBP,1552976340,1552978980,0.85464,0.85507,-0.53,44.0,SELL,signal_opposite
EURGBP,1552978980,1552987080,0.85507,0.85501,-0.16,135.0,BUY,signal_opposite
EURGBP,1552987080,1553017920,0.85501,0.8558,-0.89,514.0,SELL,signal_opposite
EURGBP,1553017920,1553022840,0.8558,0.85514,-0.76,82.0,BUY,signal_opposite
EURGBP,1553022840,1553025420,0.85514,0.85572,-0.68,43.0,SELL,signal_opposite
EURGBP,1553025420,1553032500,0.85572,0.85496,-0.86,118.0,BUY,signal_opposite
